,sexo,idade,altura,peso,historico_obesidade_familia,consome_comida_calorica,consome_vegetais,n_refeicoes,come_entre_refeicoes,fuma,consumo_diario_agua,frequencia_atividade_fisica,tempo_usando_eletronicos,consumo_alcool,tipo_transporte
817,0.0,21.688557,1.807029,105.696358,1.0,1.0,2.055209,3.0,2.0,0.0,2.885852,0.903369,0.14451,2.0,1.0
818,0.0,22.758998,1.859717,121.284533,1.0,1.0,2.654076,2.574108,2.0,0.0,1.78471,1.170537,0.0,2.0,1.0
819,0.0,17.06713,1.896734,59.895052,1.0,1.0,2.842102,3.34175,2.0,0.0,2.0,2.511157,0.560351,0.0,0.0
820,0.0,23.0,1.8,77.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0
821,1.0,19.0,1.6554286911812706,49.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
822,0.0,25.433493717701516,1.742654,85.0,1.0,0.0,2.0,3.0,2.0,0.0,2.976229,1.0,0.121992,2.0,1.0
823,1.0,24.469756,1.663341,113.077187,1.0,1.0,3.0,3.0,2.0,0.0,2.632224,0.8370987595163362,0.26956,2.0,1.0
824,1.0,40.821515,1.553026,77.74518,1.0,1.0,2.0,3.0,2.0,0.0,1.406115,0.0,0.0,2.0,0.0
825,0.0,21.0,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
826,1.0,23.0,1.65,90.0,1.0,1.0,2.491576021685984,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0
827,0.0,20.406066,1.868931,63.199726,1.0,1.0,3.0,3.699594,2.0,0.0,2.825629,1.699592,0.071028,2.0,0.0
828,0.0,26.271621,1.660955,90.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0.669278,0.505266,2.0,0.0
829,0.0,19.337404,1.859927,87.105828,1.0,1.0,2.21232,4.0,2.0,0.0,2.374044,2.0,0.622638,2.0,1.0
830,1.0,37.218161,1.593894,63.320629,1.0,1.0,2.37464,3.0,2.0,0.0,2.0,2.892922,0.480813,2.0,0.0
831,1.0,20.781751,1.734092,125.117633,1.0,1.0,3.0,3.0,2.0,0.0,1.54249,0.6277,0.450479,2.0,1.0
832,0.0,22.0,1.72,68.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0
833,0.0,20.0,1.81748,85.0,1.0,1.0,2.95118,3.037097066650859,2.0,0.0,3.0,2.433918,0.561602,2.0,1.0
834,0.0,18.0,1.7108,50.92538,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,1.593704,2.0,1.0
835,0.0,24.444846,1.718845,86.319887,1.0,1.0,2.0,2.677693,2.0,0.0,2.693978,0.0,0.688013,2.0,1.0
836,0.0,23.0,1.87,95.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,1.0
837,0.0,23.479181,1.680171,91.068054,1.0,1.0,1.220024,3.0,2.0,0.0,1.046254,0.520989,0.61599,0.0,0.0
838,1.0,25.998646,1.640741,104.808542,1.0,1.0,3.0,3.0,2.0,0.0,2.653531,0.190061,0.692343,2.0,1.0
839,0.0,26.749285231737375,1.79,90.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
840,1.0,18.743587,1.789143,138.202869,1.0,1.0,3.0,3.0,2.0,0.0,2.83377,0.806422,0.672513,2.0,1.0
841,0.0,23.083621,1.848553,121.421121,1.0,1.0,3.0,2.567567,2.0,0.0,2.011023,0.916478,0.0,2.0,1.0
842,1.0,16.950499,1.603501,65.0,1.0,1.0,2.96008,2.5521448703262664,2.0,0.0,2.0,0.736032,1.344072,0.0,1.0
843,0.0,21.556361,1.773664,116.160329,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.399183,1.0,2.0,1.0
844,1.0,38.943282,1.554728,63.011645,1.0,1.0,2.869436,3.0,2.0,0.0,2.972426,2.16079,0.305954,2.0,0.0
845,1.0,23.099906,1.571812,78.997166,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.402614,0.0,0.0,1.0
846,1.0,25.998646,1.640741,104.808542,1.0,1.0,3.0,3.0,2.0,0.0,2.653531,0.190061,0.692343,2.0,1.0
847,0.0,20.330395490444037,1.810215,105.254354,1.0,1.0,2.39728,2.036794,2.0,0.0,2.659419,1.062011,1.771135,2.0,0.0
848,1.0,18.236087,1.62,69.3899,1.0,1.0,2.22399,1.0,2.0,0.0,2.20312,0.104451,1.899073,0.0,1.0
849,1.0,21.837058,1.558045,63.597633,0.0,1.0,2.53915,1.590982,2.0,0.0,1.977801,1.264616,0.0,2.0,1.0
850,1.0,26.0,1.649178,111.914361,1.0,1.0,3.0,3.0,2.0,0.0,2.884077,0.0,0.096576,2.0,1.0
851,1.0,21.837996,1.588046,44.236067,0.0,0.0,3.0,1.69608,3.0,0.0,2.550307,1.098862,0.0,0.0,1.0
852,0.0,21.0,1.82,72.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0
853,0.0,17.06713,1.896734,59.895052,1.0,1.0,2.842102,3.34175,2.0,0.0,2.0,2.511157,0.560351,0.0,0.0
854,1.0,19.300435,1.739354,49.649613,0.0,1.0,3.0,3.754599,2.0,0.0,1.692112,2.0,1.0,2.0,1.0
855,1.0,24.284833,1.650726,113.774198,1.0,1.0,3.0,3.0,2.0,0.0,2.75137,0.324913,0.516764,2.0,1.0
856,1.0,18.13782,1.819728,151.278532,1.0,1.0,3.0,3.0,2.0,0.0,2.559511763990824,1.999836,0.94603,2.0,1.0
857,0.0,25.994746,1.811602,106.042142,1.0,1.0,3.0,3.0,2.0,0.0,2.858171,1.813318,0.5183261668169943,2.0,1.0
858,1.0,25.709033069573138,1.52,42.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0
859,1.0,36.0,1.63,80.0,1.0,0.0,3.0,2.553888100441958,2.0,0.0,1.0,0.0,0.0,2.0,0.0
860,0.0,21.344018,1.746516,144.302261,1.0,1.0,3.0,3.0,2.0,0.0,2.36651,1.247505,0.723366,2.0,1.0
861,1.0,21.330178,1.747987,147.296186,1.0,1.0,3.0,3.0,2.0,0.0,2.336349,1.4164,0.711724,2.0,1.0
862,0.0,21.125836,1.638085,70.0,0.0,1.0,2.0,1.0,0.0,0.0,2.115967,0.770536,0.0,2.0,1.0
863,0.0,30.554956,1.779136,120.60094,1.0,1.0,2.671238,3.0,2.0,0.0,2.145368,0.882709,0.593917,2.0,0.0
864,1.0,35.456326,1.651812,79.437921,1.0,1.0,2.156065,2.723721994177989,2.0,0.0,1.221281,0.503279,1.796136,0.0,0.0
865,0.0,23.0,1.68,70.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0
866,1.0,32.0,1.57,57.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
867,0.0,26.90919994468125,1.780791,102.921218,1.0,1.0,2.0,3.0,2.0,0.0,1.613829,1.251665,0.0,2.0,1.0
868,1.0,20.0,1.6997309123494542,52.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0
869,1.0,21.071195,1.616467,68.77185,1.0,1.0,1.452524,3.950553,0.0,0.0,2.109858,0.508847,1.194633,2.0,1.0
870,0.0,23.562135,1.717432,75.371244,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.121585,1.967259,2.0,1.0
871,0.0,18.0,1.840138,60.0,1.0,1.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
872,1.0,20.744839,1.667852,49.803921,1.0,1.0,2.977018,3.193671,3.0,0.0,2.482933,2.0,1.0,0.0,1.0
873,0.0,21.016665,1.790172,105.042194,1.0,1.0,2.259679,3.0,2.0,0.0,1.026143,0.268801,0.077818,2.0,1.0
874,0.0,21.834894,1.722785,94.094184,1.0,1.0,2.0,2.966803,2.0,0.0,2.0,0.0,1.281541,0.0,1.0
875,1.0,18.94093,1.746411,133.676663,1.0,1.0,3.0,3.0,2.0,0.0,2.864933,1.501647,0.786846,2.0,1.0
876,0.0,20.0,1.67,78.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0
877,0.0,26.30218233197907,1.62,58.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.7505418720267913,0.0,0.0,1.0
878,0.0,17.0,1.72,62.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0
879,0.0,18.0,1.72,88.76809023972865,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0
880,1.0,17.099015,1.6,65.0,1.0,1.0,3.0,2.401341,2.0,0.0,2.0,0.663896,1.753745,2.0,1.0
881,1.0,20.952737,1.730333,132.116491,1.0,1.0,3.0,3.0,2.0,0.0,1.674061,1.683497,0.780199,2.0,1.0
882,1.0,22.989846,1.65,80.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.146919,2.0,0.0,1.0
883,0.0,23.0,1.87,95.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,1.0
884,1.0,18.766033,1.579561,66.81232124229487,0.0,1.0,2.027574,1.0,2.0,0.0,1.636326,0.0,1.906141,2.0,1.0
885,1.0,25.992898,1.638075,105.036522,1.0,1.0,3.0,3.0,2.0,0.0,2.419153,0.019404,0.597626,2.0,1.0
886,0.0,30.350516,1.860292,123.721352,1.0,1.0,2.002784,3.0,2.0,0.0,2.292906,1.034031,0.0,2.0,0.0
887,0.0,31.346845,1.823545,126.460936,1.0,1.0,2.938801,3.0,2.0,1.0,1.478994,0.946763,1.360463,2.0,1.0
888,1.0,26.0,1.622397,110.79263,1.0,1.0,3.0,3.0,2.0,0.0,2.704507,0.0,0.29499,2.0,1.0
889,1.0,19.0,1.559567,42.12617,0.0,1.0,3.0,1.989398,2.0,0.0,2.241607,0.206025,0.284453,0.0,1.0
890,0.0,21.0,1.68,70.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0
891,0.0,19.0,1.78,64.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
892,1.0,18.003153,1.729996,75.816864,1.0,1.0,2.992329,3.0,2.0,0.0,2.004908,1.0,1.405086,2.0,1.0
893,0.0,25.929746,1.7482117637354448,105.0,1.0,1.0,3.0,3.0,2.0,0.0,2.045069,1.725931,1.619596,2.0,1.0
894,0.0,29.881301,1.758189,108.721893,1.0,1.0,3.0,3.0,2.0,0.0,1.271178,1.944728,0.0,2.0,0.0
895,1.0,17.420269,1.489409,53.620604,0.0,1.0,1.836554,1.865238,2.0,0.0,2.0,0.320209,1.969507,2.0,1.0
896,1.0,26.0,1.632193,111.886611,1.0,1.0,3.0,3.0,2.0,0.0,2.617988,0.0,0.156187,2.0,1.0
897,1.0,18.94093,1.746411,133.676663,1.0,1.0,3.0,3.0,2.0,0.0,2.864933,1.501647,0.786846,2.0,1.0
898,1.0,26.0,1.624134,111.531208,1.0,1.0,3.0,3.0,2.0,0.0,2.609188,0.0,0.17403,2.0,1.0
899,1.0,33.0,1.55,55.0,1.0,1.0,2.339484223397732,1.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0
900,1.0,18.063582,1.633675,82.459577,1.0,1.0,2.921576,3.0,2.0,0.0,1.003636,1.000227,0.905596,0.0,1.0
901,0.0,24.05331,1.872561,121.471077,1.0,1.0,2.808027,2.683061,2.0,0.0,2.640483,1.280191,0.0,2.0,1.0
902,1.0,40.0,1.570811,62.211572,1.0,1.0,2.253371,3.0,2.0,0.0,2.756916,1.016042,0.213437,2.0,0.0
903,0.0,28.986237,1.758618,113.501549,1.0,1.0,2.320201,3.0,2.0,0.0,2.164784,0.0,1.465479,2.0,0.0
904,0.0,18.611197,1.714143,96.568814,1.0,1.0,2.0,2.967089,2.0,0.0,2.0,0.0,0.467048,0.0,1.0
905,0.0,19.108796,1.768578,87.803311,1.0,1.0,2.754646,3.0,2.0,0.0,2.957821,2.242754,0.786609,2.0,1.0
906,1.0,21.0,1.752944,92.52005572570621,1.0,1.0,2.839048,2.10601,2.0,0.0,1.639202,1.117311,0.967919,2.0,1.0
907,0.0,21.0,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
908,1.0,21.572114,1.751067,133.845064,1.0,1.0,3.0,3.0,2.0,0.0,2.748569,1.427037,0.902825,2.0,1.0
909,0.0,25.0,1.66,68.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
910,0.0,34.0,1.78,73.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0
911,0.0,18.274358,1.824655,58.621349,1.0,1.0,2.14084,4.0,2.0,0.0,2.931438,2.0,1.164457,0.0,0.0
912,1.0,18.744914,1.801983,138.034526,1.0,1.0,3.0,3.0,2.0,0.0,2.691591,1.168368,0.735372,2.0,1.0
913,1.0,38.0,1.64,59.8,1.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0
914,0.0,19.515324,1.879144,112.932984,1.0,1.0,2.0,2.152733,2.0,0.0,2.53369,0.917563,1.285838,2.0,1.0
915,0.0,22.0,1.75,70.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0
916,0.0,21.679158,1.741393,98.182498,1.0,1.0,2.5249209143698286,2.985957546357316,2.0,0.0,2.668261,2.462269,1.402414,0.0,1.0
917,0.0,30.551762,1.784377,102.872505,1.0,1.0,2.271306,3.0,2.0,0.0,1.771198,2.0,0.413752,2.0,0.0
918,0.0,22.874658,1.713343,75.828119,1.0,1.0,2.507841,3.648194,2.0,0.0,1.279756,0.132629,1.82753,2.0,1.0
919,1.0,20.102241,1.816868,153.959945,1.0,1.0,3.0,3.0,2.0,0.0,2.414739,1.917014,0.927982,2.0,1.0
920,0.0,25.426457,1.836592,118.377601,1.0,1.0,1.84199,3.0,2.0,0.0,2.503244,1.226019,0.078207,2.0,1.0
921,1.0,25.998646,1.640741,104.808542,1.0,1.0,3.0,3.0,2.0,0.0,2.653531,0.190061,0.692343,2.0,1.0
922,0.0,18.014333,1.751029,80.0,1.0,1.0,2.417503989738779,2.805436,2.0,0.0,2.122884,0.045651,0.017225,3.0,1.0
923,1.0,18.0,1.763465,50.279053,0.0,1.0,1.567101,3.0,2.0,0.0,1.994139,0.107981,1.0,2.0,1.0
924,0.0,40.174191,1.763029,116.974504,1.0,1.0,2.046651,2.842035,2.0,0.0,1.732072,0.584272,0.0,2.0,0.0
925,1.0,25.992898,1.638075,105.036522,1.0,1.0,3.0,3.0,2.0,0.0,2.419153,0.019404,0.597626,2.0,1.0
926,1.0,15.0,1.65,86.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0
927,1.0,23.0,1.6,52.0,0.0,1.0,2.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0
928,0.0,23.0,1.701584,75.093569,1.0,1.0,3.0,3.205009,2.0,0.0,2.643468,0.998039,1.898139,2.0,1.0
929,0.0,18.0,1.79,52.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0
930,0.0,18.0,1.65,85.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0
931,1.0,16.0,1.66,58.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
932,0.0,20.986834,1.677178,80.379575,1.0,1.0,2.0,2.961706,2.0,0.0,2.0,1.661556,1.114716,0.0,1.0
933,1.0,21.478496,1.686936,51.256059,1.0,1.0,3.0,3.179995,3.0,0.0,1.910378,0.480614,0.625079,0.0,1.0
934,1.0,26.0,1.640606,111.036881,1.0,1.0,3.0,3.0,2.0,0.0,2.709428,0.7835358260118594,0.228486,2.0,1.0
935,0.0,36.673882,1.7921,101.285765,1.0,1.0,2.222282,1.578751,2.0,0.0,2.791604,2.352091,0.317846,2.0,0.0
936,1.0,19.0,1.7,64.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0
937,0.0,22.276969,1.84995,121.786485,1.0,1.0,3.0,2.9438921939751794,2.0,0.0,1.555534,0.348839,0.0,2.0,1.0
938,0.0,21.652229,1.700181,73.25980648032024,1.0,1.0,2.086093,3.546352,2.0,0.0,2.081121,1.993666,0.673835,2.0,1.0
939,0.0,28.712995,1.665585,98.66176,1.0,1.0,2.95801,2.834253,2.0,0.0,1.0,1.999886,0.0,0.0,1.0
940,0.0,17.0,1.62,69.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0
941,1.0,21.016849,1.724268,133.033523,1.0,1.0,3.0,3.0,2.0,0.0,1.650612,1.537639,0.912457,2.0,1.0
942,1.0,25.962949,1.623812,109.996742,1.0,1.0,2.638359104273156,3.0,2.0,0.0,2.395387,0.000272,0.461532,2.0,1.0
943,1.0,25.524336,1.668931,104.768318,1.0,1.0,3.0,3.0,2.0,0.0,1.436616,0.167086,0.764717,2.0,1.0
944,0.0,26.761661385854392,1.64,78.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0
945,1.0,21.0,1.752944,92.52005572570621,1.0,1.0,2.839048,2.10601,2.0,0.0,1.639202,1.117311,0.967919,2.0,1.0
946,1.0,29.463168,1.659172,71.170001,1.0,1.0,2.0,3.0,2.0,0.0,1.281683,1.609801,0.0,2.0,0.0
947,1.0,19.262934,1.741014,132.57927,1.0,1.0,3.0,3.0,2.0,0.0,2.436261,1.464674,0.87092,2.0,1.0
948,1.0,23.0,1.7521569343204357,84.340406,1.0,1.0,2.5832603042871436,3.0,2.0,0.0,2.715572,2.230109,0.070897,0.0,1.0
949,1.0,25.653233,1.66494,110.92217,1.0,1.0,3.0,3.0,2.0,0.0,1.604075,0.029728,0.200122,2.0,1.0
950,1.0,17.0,1.6,59.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.9619855696150372,2.0,0.0,1.0
951,0.0,19.865895,1.76033,55.3707,1.0,1.0,2.120185,4.0,2.0,0.0,2.582165,2.0,1.510609,0.0,0.0
952,1.0,22.970655,1.751691,55.967655,1.0,1.0,2.478891,2.815452898859941,3.0,0.0,2.004126,2.0,0.327376,0.0,1.0
953,1.0,21.82165,1.491441,62.269912,1.0,0.0,2.0,1.477581,2.0,0.0,1.995035,0.324676,0.51743,0.0,1.0
954,0.0,21.0,1.68,70.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0
955,1.0,38.464538,1.696423,78.967919,1.0,1.0,3.0,3.0,2.0,0.0,2.981604,1.2176372928813137,0.0,0.0,0.0
956,1.0,26.0,1.633945,111.9307,1.0,1.0,3.0,3.0,2.0,0.0,2.682804,0.0,0.15171,2.0,1.0
957,0.0,17.0,1.844749,59.313525,1.0,1.0,2.432886,3.0,2.0,0.0,2.1645063151661863,2.697949,1.0,0.0,0.0
958,0.0,37.997912,1.76071,118.668332,1.0,1.0,2.611222,2.992083,2.0,0.0,1.796376,0.641954,0.20281,2.0,0.0
959,1.0,23.664709,1.738836,133.472641,1.0,1.0,3.0,3.0,2.0,0.0,2.863513,1.026452,0.714137,2.0,1.0
960,0.0,21.0,1.62,70.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.7194709150771239,2.0,1.0
961,0.0,23.237302,1.761008,97.829344,1.0,1.0,2.0,3.0,2.0,0.0,2.988771,2.429923,1.978043,0.0,1.0
962,1.0,19.462713,1.550122,69.936073,1.0,0.0,2.501683,3.394788,2.0,0.0,1.337378,0.932888,1.0,0.0,1.0
963,1.0,21.22516250771207,1.517998,64.696248,1.0,0.0,2.1239,2.413456416566268,2.0,0.0,2.0,1.582428,1.313363,0.0,1.0
964,0.0,25.955361,1.830384,105.479313,1.0,1.0,3.0,3.0,2.0,0.0,2.480277,1.796779,1.596562,2.0,1.0
965,0.0,21.379676,1.701413,96.710735,1.0,1.0,2.0,2.961192,2.0,0.0,2.623344,0.981686,1.35537,0.0,1.0
966,0.0,20.0,1.8,75.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0
967,1.0,26.0,1.626483,111.357062,1.0,1.0,3.0,3.0,2.0,0.0,2.61939,0.0,0.171034,2.0,1.0
968,1.0,21.996523,1.733263,50.890363,0.0,0.0,3.0,3.765526,3.0,0.0,1.656082,0.42777,0.555967,2.0,1.0
969,0.0,21.098035,1.690437,96.366777,1.0,1.0,2.0,2.95833,2.0,0.0,2.0,0.0,1.595306,0.0,1.0
970,1.0,21.28253,1.761773,133.903469,1.0,1.0,3.0,3.0,2.0,0.0,2.893062,1.408177,0.807457,2.0,1.0
971,1.0,25.993154,1.609401,104.854928,1.0,1.0,3.0,3.0,2.0,0.0,2.613504,0.067985,0.778632,2.0,1.0
972,1.0,20.254534,1.56948,41.324558,0.0,1.0,2.392665,1.0,3.0,0.0,1.0,0.0,0.738269,2.0,1.0
973,0.0,26.0,1.7,72.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0
974,1.0,22.377998,1.699568,54.98774,1.0,1.0,3.0,3.0,3.0,0.0,2.0,0.139808,0.875464,0.0,1.0
975,0.0,18.0,1.8,80.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0
976,1.0,22.0,1.65,65.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,0.8187961068807849,0.0,0.0
977,1.0,25.0,1.61,61.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
978,1.0,18.0,1.64,59.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0
979,1.0,21.0,1.63,51.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
980,0.0,22.276969,1.84995,121.786485,1.0,1.0,3.0,2.9438921939751794,2.0,0.0,1.555534,0.348839,0.0,2.0,1.0
981,0.0,24.0,1.7,75.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.08714035941128,0.0,2.0,0.0
982,1.0,17.08525,1.535618,57.259124,0.0,1.0,1.972545,2.339614,2.0,0.0,1.711074,0.095517,1.191053,2.0,1.0
983,0.0,18.88061,1.80416,104.40682,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.407169777276832,0.0,0.0,1.0
984,0.0,24.751511,1.735343,83.337721,1.0,1.0,2.607335,3.0,2.0,0.0,2.0,0.451009,0.630866,2.0,1.0
985,0.0,22.882558,1.793451,97.30384572154199,1.0,1.0,1.899116,2.375026,2.0,0.0,1.39854,0.0,1.365793,2.0,1.0
986,1.0,21.0,1.6,61.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0
987,1.0,25.777565,1.628205,107.378702,1.0,1.0,3.0,3.0,2.0,0.0,2.506631,0.025787,0.484165,2.0,1.0
988,0.0,21.18354,1.72,80.555875,1.0,1.0,2.0,2.468421,2.0,0.0,2.0,2.0,1.0,0.0,1.0
989,0.0,32.895637,1.7316805950688328,103.771371,1.0,1.0,2.902469,1.734762,2.0,0.0,2.600238,2.113992,0.584755,2.0,0.0
990,0.0,30.551762,1.784377,102.872505,1.0,1.0,2.271306,3.0,2.0,0.0,1.771198,2.0,0.413752,2.0,0.0
991,1.0,18.836315,1.751631,80.0,1.0,1.0,2.0,1.73762,2.0,0.0,2.207978,2.641072,0.707044,3.0,1.0
992,1.0,19.0,1.53161,42.0,0.0,1.0,2.749268,1.394539,3.0,0.0,1.322048,0.463949,0.800993,2.0,1.0
993,1.0,26.0,1.641098,111.818345,1.0,1.0,3.0,3.0,2.0,0.0,2.55057,0.0,0.20482,2.0,1.0
994,0.0,17.052914,1.710616,99.860254,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.067491,0.894105,0.0,1.0
995,0.0,31.426573,1.848683,99.0,1.0,1.0,2.759286,2.59257,2.0,0.0,2.549617,1.427233,0.3644814535067016,2.0,0.0
996,0.0,21.872484,1.699998,95.564428,1.0,1.0,2.0,2.970675,2.0,0.0,2.0,0.0,0.169294,0.0,1.0
997,0.0,30.520854,1.784049,120.644178,1.0,1.0,2.499108,3.0,2.0,0.0,2.040952,0.838739,0.489854,2.0,0.0
998,1.0,26.0,1.639251,111.927001,1.0,1.0,3.0,2.483710441675531,2.0,0.0,2.675567,0.0,0.081929,2.0,1.0
999,0.0,25.486521,1.762461,115.531622,1.0,1.0,2.178308,3.0,2.0,0.0,2.165804,1.420675,1.875683,2.0,1.0
1000,1.0,25.919241,1.611462,102.093223,1.0,1.0,3.0,3.0,2.0,0.0,1.023328,0.05093,1.0,2.0,1.0
1001,1.0,25.524336,1.668931,104.768318,1.0,1.0,3.0,3.0,2.0,0.0,1.436616,0.167086,0.764717,2.0,1.0
1002,1.0,17.807828,1.518067,55.822119,0.0,1.0,1.773265,2.118153,2.0,0.0,1.075239,0.085388,1.915191,2.0,1.0
1003,0.0,23.0,1.7425,105.028665,1.0,1.0,2.393837,3.0,2.0,0.0,2.01499,0.978815,0.41322,2.0,1.0
1004,0.0,20.0,1.87,75.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0
1005,0.0,19.741202,1.816783,86.522799,1.0,1.0,2.0,3.0,2.0,0.0,2.177386,0.336814,0.004813,2.0,1.0
1006,1.0,39.0,1.600923140506347,50.0,0.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0
1007,0.0,25.124595,1.77151,113.207124,1.0,1.0,1.457758,3.0,2.0,0.0,2.020249,1.556709,0.00133,2.0,1.0
1008,0.0,23.71259,1.588597,62.339003,0.0,1.0,2.39728,2.656588,2.0,0.0,2.061062,1.912981,1.887386,2.0,1.0
1009,1.0,26.208134,1.7,78.041338,1.0,1.0,2.784383,3.0,2.0,0.0,2.165605,0.855973,0.839659,3.0,0.0
1010,1.0,24.361936,1.73945,133.346641,1.0,1.0,3.0,3.0,2.0,0.0,2.32716299609713,1.139107,0.586035,2.0,1.0
1011,0.0,31.743821,1.67782,102.022057,1.0,1.0,2.826036,2.371658,2.0,0.0,1.0,1.996487,0.0,0.0,1.0
1012,1.0,25.959772,1.642098,104.966758,1.0,1.0,3.0,3.0,2.0,0.0,1.482002,0.204108,0.657221,2.0,1.0
1013,0.0,20.068432,1.657132,105.580491,1.0,1.0,2.724121,1.437959,2.0,0.0,1.590418,0.029603,1.122118,0.0,1.0
1014,0.0,23.0,1.681314,80.037202,1.0,1.0,2.0,2.9796,2.0,0.0,1.964435,0.189957,1.73216,0.0,1.0
1015,1.0,21.412434,1.675562,121.639178,1.0,1.0,3.0,3.0,2.0,0.0,1.484938,0.74225,0.604692,2.0,1.0
1016,1.0,18.222536,1.801746,141.166265,1.0,1.0,3.0,3.0,2.0,0.0,2.418488,1.99507,0.893514,2.0,1.0
1017,0.0,23.0,1.882779,64.106108,1.0,1.0,3.0,3.0,2.0,0.0,2.843777,1.488843,0.009254,2.0,0.0
1018,1.0,22.00675620127494,1.7,78.0,1.0,1.0,3.0,3.0,2.0,0.0,2.147074,1.416076,1.0,3.0,0.0
1019,0.0,28.704462,1.762887,113.90198,1.0,1.0,2.323351,3.0,2.0,0.0,2.165048,0.0,1.493716,2.0,0.0
1020,0.0,20.979254,1.75655,78.721696,1.0,1.0,2.0,3.0,2.0,0.0,1.830519699672598,0.228753,2.0,3.0,1.0
1021,1.0,18.0,1.6,60.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0
